Cell,sink_type
GR97_bcEIWC,
GR97_bcGQRF,
GR97_bcGCTD,
GR97_bcAQUV,
GR97_bcAXPH,
GR97_bcHBFU,
GR97_bcBKPI,
GR97_bcGVLV,
GR97_bcADWI,
GR97_bcAYKF,
GR97_bcDVQP,
GR97_bcDPWK,
GR97_bcBVDM,
GR97_bcCNSS,lymphocyte
GR97_bcAVMS,
GR97_bcFWDK,
GR97_bcEYLU,
GR97_bcGDNH,
GR97_bcCGHP,
GR97_bcBZUY,
GR97_bcBKVR,
GR97_bcBVBM,
GR97_bcBENN,
GR97_bcGIMI,
GR97_bcAEAC,
GR97_bcEVUA,
GR97_bcANED,
GR97_bcCNRY,
GR97_bcFYPQ,
GR97_bcFKYT,lymphocyte
GR97_bcBRII,
GR97_bcFNOK,
GR97_bcDQKL,
GR97_bcGWRG,
GR97_bcGKVR,
GR97_bcAXAT,
GR97_bcCMPL,
GR97_bcCXMW,
GR97_bcERTG,
GR97_bcDZRW,
GR97_bcAOAN,
GR97_bcEHPH,
GR97_bcGFJV,
GR97_bcANRS,
GR97_bcCBBC,
GR97_bcEWMW,
GR97_bcCFAG,
GR97_bcFCXX,lymphocyte
GR97_bcDLEW,
GR97_bcFVSH,
GR97_bcDTYL,
GR97_bcCOVW,
GR97_bcGQVY,
GR97_bcBKZA,
GR97_bcFJBK,
GR97_bcAZLU,
GR97_bcBCUH,
GR97_bcCBXE,
GR97_bcIAGF,
GR97_bcAYGR,
GR97_bcDDEW,
GR97_bcFWHK,
GR97_bcEUVR,
GR97_bcBHIO,
GR97_bcCHRU,
GR97_bcAOIL,
GR97_bcBYLD,
GR97_bcGWJR,
GR97_bcAIQY,
GR97_bcEFPS,
GR97_bcDKXZ,
GR97_bcCBTM,
GR97_bcAYRQ,
GR97_bcBVQA,
GR97_bcGDXE,
GR97_bcBYMH,
GR97_bcDNBW,
GR97_bcASIO,
GR97_bcFLYL,
GR97_bcAGAG,
GR97_bcEHEQ,
GR97_bcBUJR,
GR97_bcCAXO,
GR97_bcCOSH,
GR97_bcADZC,
GR97_bcDXXO,
GR97_bcGBTB,
GR97_bcFIUD,
GR97_bcCZWC,
GR97_bcAVAW,
GR97_bcGFFF,
GR97_bcAUBQ,neutrophil
GR97_bcFBOO,
GR97_bcBXBR,
GR97_bcBVIR,
GR97_bcGEFK,
GR97_bcBJIZ,
GR97_bcDZHV,
GR97_bcBPEX,
GR97_bcEJUJ,
GR97_bcFEBD,
GR97_bcATOP,
GR97_bcBAYX,
GR97_bcCOFK,
GR97_bcFGGI,
GR97_bcAQJZ,
GR97_bcDRGV,
GR97_bcBIIA,
GR97_bcHAHV,
GR97_bcAKWP,
GR97_bcDMMN,
GR97_bcELMK,
GR97_bcDKSD,
GR97_bcAVRN,
GR97_bcCMTU,
GR97_bcFKZP,
GR97_bcAMYD,
GR97_bcECQV,
GR97_bcDPNO,
GR97_bcDRZG,
GR97_bcBPHI,
GR97_bcFAGJ,
GR97_bcBURD,
GR97_bcEHJA,
GR97_bcCVSS,
GR97_bcETGJ,
GR97_bcBQVV,
GR97_bcFEAX,
GR97_bcECSR,
GR97_bcEULA,
GR97_bcFNFK,
GR97_bcAFUF,
GR97_bcAAXF,
GR97_bcAMSH,
GR97_bcFCFF,
GR97_bcFOQT,
GR97_bcEBOY,
GR97_bcBATB,lymphocyte
GR97_bcGRAD,
GR97_bcCAFN,
GR97_bcGLPL,lymphocyte
GR97_bcAMTY,
GR97_bcFAZM,lymphocyte
GR97_bcAUIO,
GR97_bcBLOI,
GR97_bcFZBE,
GR97_bcEWNZ,
GR97_bcCRKO,
GR97_bcGDAP,
GR97_bcBCFJ,
GR97_bcAMLX,
GR97_bcDRWL,
GR97_bcDNGP,
GR97_bcETTE,
GR97_bcGBXB,
GR97_bcCWSI,
GR97_bcATQK,
GR97_bcBCYD,
GR97_bcDCRQ,
GR97_bcDOJQ,
GR97_bcCYOH,
GR97_bcEHVA,erythroid
GR97_bcCDBU,neutrophil
GR97_bcFIHT,
GR97_bcBUSV,
GR97_bcCAEN,
GR97_bcGSYH,
GR97_bcBFFG,
GR97_bcHHFG,
GR97_bcEJJC,
GR97_bcDUVP,
GR97_bcFRQZ,
GR97_bcADHP,
GR97_bcFZKY,
GR97_bcABUL,
GR97_bcEQBL,
GR97_bcFDNN,
GR97_bcHBOI,
GR97_bcFONI,
GR97_bcDLVT,
GR97_bcEKNP,
GR97_bcEJGW,
GR97_bcGBAZ,
GR97_bcIHKJ,
GR97_bcAKMJ,
GR97_bcEEWE,
GR97_bcCESG,
GR97_bcBZWK,
GR97_bcAYKJ,
GR97_bcALKZ,
GR97_bcEZGY,
GR97_bcBIOT,lymphocyte
GR97_bcBPJJ,
GR97_bcEPBV,
GR97_bcDOSZ,
GR97_bcFAOU,
GR97_bcGWKT,
GR97_bcBYQH,
GR97_bcBZYK,
GR97_bcBUUR,
GR97_bcAUTZ,
GR97_bcDKRF,
GR97_bcBEVC,
GR97_bcAUGD,
GR97_bcACTU,
GR97_bcDPFB,
GR97_bcBRSE,
GR97_bcFOSB,
GR97_bcDCYU,
GR97_bcALWP,
GR97_bcEHDE,
GR97_bcBPUG,
GR97_bcFSQN,
GR97_bcFRTD,lymphocyte
GR97_bcBKZO,
GR97_bcAVIJ,
GR97_bcFFTW,basophil
GR97_bcEDEN,
GR97_bcASFQ,
GR97_bcBZAR,
GR97_bcFHPS,
GR97_bcENVG,
GR97_bcCBDB,
GR97_bcAOXS,
GR97_bcDKYW,
GR97_bcFUOG,
GR97_bcGHEY,
GR97_bcEEKD,
GR97_bcAFSW,
GR97_bcBRCO,
GR97_bcGPIQ,lymphocyte
GR97_bcCAAD,
GR97_bcDVSO,lymphocyte
GR97_bcGGXU,
GR97_bcAHSZ,
GR97_bcDCNA,
GR97_bcDBOJ,
GR97_bcEMHK,
GR97_bcBIHQ,
GR97_bcAWIX,
GR97_bcCRRA,
GR97_bcAMLW,
GR97_bcBNWE,
GR97_bcFIPF,
GR97_bcGXSO,
GR97_bcAYCU,
GR97_bcGCGO,
GR97_bcFVJK,
GR97_bcEBWB,
GR97_bcCSXU,neutrophil
GR97_bcALFZ,platelet
GR97_bcBDKE,
GR97_bcDYPY,
GR97_bcFGUP,
GR97_bcETDT,
GR97_bcDFMC,
GR97_bcDDZR,
GR97_bcFYKK,
GR97_bcBZLB,
GR97_bcAVXP,
GR97_bcAZBI,
GR97_bcEFKL,
GR97_bcAEAX,
GR97_bcEOUI,basophil
GR97_bcBDDB,
GR97_bcFBHN,
GR97_bcELKK,
GR97_bcBKPU,
GR97_bcAIOT,
GR97_bcGSAW,
GR97_bcIFOZ,
GR97_bcEQJL,
GR97_bcAQZZ,
GR97_bcAHFR,
GR97_bcIGAZ,
GR97_bcBNJT,
GR97_bcCBZS,
GR97_bcBKEV,
GR97_bcBNQG,
GR97_bcFMQG,
GR97_bcFRJU,
GR97_bcHIBE,
GR97_bcCADB,
GR97_bcBFMB,
GR97_bcDDIV,
GR97_bcFCUF,
GR97_bcANUD,
GR97_bcGHPL,
GR97_bcGFKB,
GR97_bcBVDL,
GR97_bcFGID,
GR97_bcAEBW,
GR97_bcDYEQ,
GR97_bcCGYQ,
GR97_bcFAIO,
GR97_bcFBPO,
GR97_bcGPZY,
GR97_bcDFZL,
GR97_bcAFZQ,
GR97_bcBIXD,
GR97_bcBMQV,lymphocyte
GR97_bcAYQJ,
GR97_bcETCR,
GR97_bcBEND,
GR97_bcEQPR,
GR97_bcBBRD,
GR97_bcEJEQ,
GR97_bcIFMO,
GR97_bcBZYB,
GR97_bcBUWZ,
GR97_bcEZXO,
GR97_bcAEWX,
GR97_bcAGAW,
GR97_bcEMXS,
GR97_bcASBT,
GR97_bcDHLA,
GR97_bcBCUY,
GR97_bcDEIH,
GR97_bcGVZA,
GR97_bcGOKC,
GR97_bcEUGK,
GR97_bcFZEC,
GR97_bcDIUB,
GR97_bcBWOZ,
GR97_bcBWUT,
GR97_bcABUJ,
GR97_bcAOMX,
GR97_bcHNUP,
GR97_bcBDGK,
GR97_bcCDLN,
GR97_bcDUES,
GR97_bcFJRP,
GR97_bcIFCL,
GR97_bcBXZA,
GR97_bcBCTS,
GR97_bcARYN,
GR97_bcDXQV,
GR97_bcAZJK,
GR97_bcALON,
GR97_bcBBIQ,
GR97_bcBZPN,
GR97_bcEVAU,
GR97_bcFOTF,
GR97_bcFPSI,
GR97_bcCKUB,
GR97_bcBEOV,
GR97_bcAJEJ,
GR97_bcEXDP,
GR97_bcCADS,
GR97_bcEPNP,
GR97_bcEOQR,
GR97_bcEDLQ,
GR97_bcGACN,
GR97_bcDKYZ,
GR97_bcDBAV,
GR97_bcCKNE,
GR97_bcBIJO,
GR97_bcDEZA,
GR97_bcCMZY,
GR97_bcEYXL,
GR97_bcFQMT,
GR97_bcDLBT,
GR97_bcCKLF,
GR97_bcGYCT,
GR97_bcEQHC,
GR97_bcDGOO,
GR97_bcCPKQ,
GR97_bcHCAS,
GR97_bcDXOJ,
GR97_bcEBSY,
GR97_bcDRZH,
GR97_bcDMRD,
GR97_bcCGLU,
GR97_bcFPPD,
GR97_bcANXJ,
GR97_bcBXTG,
GR97_bcBQGS,
GR97_bcFERQ,
GR97_bcCUYG,
GR97_bcFBTQ,
GR97_bcCLNX,
GR97_bcDBYG,
GR97_bcAVPY,
GR97_bcFSAD,
GR97_bcEDXP,
GR97_bcETIK,
GR97_bcDLYY,
GR97_bcFSUA,
GR97_bcHCZG,
GR97_bcATGH,
GR97_bcESIP,
GR97_bcAEIQ,
GR97_bcDRHW,
GR97_bcAGOU,
GR97_bcAPWZ,
GR97_bcGHPM,lymphocyte
GR97_bcDBSF,
GR97_bcHPPD,
GR97_bcHDBM,
GR97_bcIJPJ,
GR97_bcBGEH,
GR97_bcIJVT,monocyte_lymphoid
GR97_bcAPLL,
GR97_bcBCIL,
GR97_bcCIMN,
GR97_bcEOJE,
GR97_bcCBFN,lymphocyte
GR97_bcBRCF,
GR97_bcBHAH,
GR97_bcFOZL,
GR97_bcDWEB,
GR97_bcIFPF,lymphocyte
GR97_bcEJTI,
GR97_bcDIOM,
GR97_bcFVGR,
GR97_bcFJAI,
GR97_bcEIQA,
GR97_bcHYJH,
GR97_bcDUDW,
GR97_bcBMJO,
GR97_bcBTSI,
GR97_bcFCBL,
GR97_bcDRUS,
GR97_bcAVPI,
GR97_bcABDH,
GR97_bcDAEP,
GR97_bcHQQU,
GR97_bcIELK,
GR97_bcEBLP,
GR97_bcHWHI,
GR97_bcFGWM,
GR97_bcAEKS,
GR97_bcGEQN,
GR97_bcCFBD,
GR97_bcAPIU,
GR97_bcERZM,
GR97_bcFKZS,
GR97_bcGZWP,
GR97_bcDXRW,lymphocyte
GR97_bcCEIC,
GR97_bcBWYG,
GR97_bcDGIA,
GR97_bcHZER,
GR97_bcGEKR,
GR97_bcDLCQ,neutrophil
GR97_bcGNEH,
GR97_bcFFJY,
GR97_bcEPFK,
GR97_bcEVJL,
GR97_bcFRHQ,
GR97_bcFYJX,
GR97_bcFKVQ,
GR97_bcBCLA,
GR97_bcFMNK,
GR97_bcAAAP,
GR97_bcHXCO,
GR97_bcFNMQ,
GR97_bcFVKB,
GR97_bcETGD,
GR97_bcGBGT,
GR97_bcAADX,
GR97_bcCJWJ,
GR97_bcCTJC,
GR97_bcDCWT,
GR97_bcAXGU,
GR97_bcCCVW,
GR97_bcEYSF,
GR97_bcAAHF,
GR97_bcEMKM,
GR97_bcBTJV,
GR97_bcESYV,
GR97_bcAZRF,
GR97_bcDILQ,
GR97_bcDBHV,
GR97_bcFQBS,
GR97_bcAJWI,
GR97_bcDPEM,
GR97_bcEWKU,
GR97_bcAJYC,
GR97_bcFYWD,
GR97_bcBYUI,
GR97_bcGHJP,
GR97_bcEQVP,
GR97_bcBOUX,
GR97_bcARHP,
GR97_bcAZUX,
GR97_bcAGNC,
GR97_bcEOJY,
GR97_bcHPXL,neutrophil
GR97_bcFIXH,
GR97_bcFRNQ,
GR97_bcCVBJ,
GR97_bcEGVO,
GR97_bcABUY,lymphocyte
GR97_bcBRTB,
GR97_bcAFWZ,
GR97_bcEMNF,
GR97_bcFQXH,
GR97_bcCMCU,
GR97_bcEAVL,
GR97_bcGUSQ,
GR97_bcBWKD,
GR97_bcACXR,
GR97_bcBIZB,
GR97_bcBDDO,
GR97_bcBFZP,
GR97_bcCXGH,
GR97_bcDKXU,
GR97_bcCFCW,
GR97_bcHOIZ,
GR97_bcCCDD,
GR97_bcFYBR,
GR97_bcFBRT,
GR97_bcCGWZ,
GR97_bcCPEH,
GR97_bcEUUF,
GR97_bcARWD,
GR97_bcBPNM,
GR97_bcDJZA,
GR97_bcHJKO,
GR97_bcDFYG,
GR97_bcCJHM,
GR97_bcBZJD,
GR97_bcGBGJ,
GR97_bcBPDA,
GR97_bcBOLP,
Samp26_bcHFSU,
Samp26_bcIAJB,erythroid
Samp26_bcFFHG,
Samp26_bcGGAZ,
Samp26_bcIGDY,
Samp26_bcFVTI,
Samp26_bcCCZF,
Samp26_bcCYAI,neutrophil
Samp26_bcCBXL,
Samp26_bcBBDH,
Samp26_bcATTO,
Samp26_bcDGJN,neutrophil
Samp26_bcDENJ,erythroid
Samp26_bcFXGZ,
Samp26_bcCBOO,
Samp26_bcCXHE,neutrophil
Samp26_bcDYQY,
Samp26_bcHWGV,
Samp26_bcCVER,
Samp26_bcDBYB,
Samp26_bcEMBT,
Samp26_bcAAKO,
Samp26_bcFXMY,
Samp26_bcBVIH,
Samp26_bcGZOV,
Samp26_bcETSQ,
Samp26_bcCBVQ,
Samp26_bcAJHE,
Samp26_bcFXFL,
Samp26_bcBAAI,
Samp26_bcBLQN,
Samp26_bcBLBQ,
Samp26_bcGNKY,platelet
Samp26_bcCNDI,
Samp26_bcGATU,
Samp26_bcBNXL,
Samp26_bcFUAG,
Samp26_bcDSJN,monocyte_lymphoid
Samp26_bcBENE,
Samp26_bcCWIY,
Samp26_bcAXIM,
Samp26_bcFICA,
Samp26_bcEUAU,
Samp26_bcCVDM,
Samp26_bcBTPZ,
Samp26_bcGGJK,
Samp26_bcFAPC,
Samp26_bcFZIO,neutrophil
Samp26_bcBSTH,
Samp26_bcFYXF,
Samp26_bcHYUZ,
Samp26_bcBUUV,
Samp26_bcBGFY,neutrophil
Samp26_bcEAKL,
Samp26_bcBNLV,
Samp26_bcIBTO,
Samp26_bcGNNF,
Samp26_bcDAKD,
Samp26_bcAQNU,
Samp26_bcBENK,
Samp26_bcCRRV,
Samp26_bcFKCO,
Samp26_bcHPUJ,erythroid
Samp26_bcFSFE,
Samp26_bcHQOR,
Samp26_bcHBQZ,neutrophil
Samp26_bcCXOG,
Samp26_bcFGAO,
Samp26_bcGDYW,
Samp26_bcALUN,
Samp26_bcHNSB,
Samp26_bcACSO,
Samp26_bcAOQO,
Samp26_bcDLIS,
Samp26_bcHHAO,
Samp26_bcEUUF,
Samp26_bcFMRZ,
Samp26_bcFEWE,
Samp26_bcELCO,
Samp26_bcHZCO,
Samp26_bcEILK,neutrophil
Samp26_bcEGSG,erythroid
Samp26_bcGEXO,
Samp26_bcEHPB,
Samp26_bcDUVF,
Samp26_bcIDDQ,
Samp26_bcGIZG,
Samp26_bcGRQB,
Samp26_bcDMXN,neutrophil
Samp26_bcDNXG,
Samp26_bcAOZJ,
Samp26_bcFYGA,
Samp26_bcCCWZ,
Samp26_bcASFQ,
Samp26_bcBPBT,
Samp26_bcAOUI,
Samp26_bcAMSD,
Samp26_bcFTHC,
Samp26_bcESUV,
Samp26_bcIJOM,
Samp26_bcCFLM,
Samp26_bcGROH,
Samp26_bcAKKS,
Samp26_bcBPDC,
Samp26_bcELZM,
Samp26_bcFGBD,
Samp26_bcAOPV,
Samp26_bcGPVH,
Samp26_bcDSFA,
Samp26_bcFPOZ,
Samp26_bcDFEA,
Samp26_bcAZRC,
Samp26_bcADAE,
Samp26_bcGPCK,
Samp26_bcGKUQ,
Samp26_bcAYZS,
Samp26_bcGDVE,
Samp26_bcEAHP,
Samp26_bcAEWH,
Samp26_bcHXIX,
Samp26_bcEDHD,
Samp26_bcBVEU,
Samp26_bcHZAC,
Samp26_bcCBQU,
Samp26_bcGUXF,neutrophil
Samp26_bcGSUU,
Samp26_bcFODE,
Samp26_bcHHZE,
Samp26_bcIBZQ,
Samp26_bcFMEI,
Samp26_bcCJJG,
Samp26_bcAUBN,
Samp26_bcDAMA,
Samp26_bcHQAM,neutrophil
Samp26_bcIFPI,
Samp26_bcHEBL,
Samp26_bcFGDO,
Samp26_bcICOY,
Samp26_bcHGEO,
Samp26_bcCNQW,lymphocyte
Samp26_bcESUC,
Samp26_bcGFFO,
Samp26_bcGCLF,
Samp26_bcDNBB,
Samp26_bcEEGE,
Samp26_bcGFBM,
Samp26_bcHPXV,
Samp26_bcEAWP,neutrophil
Samp26_bcDZDI,
Samp26_bcAUYC,
Samp26_bcBEZT,
Samp26_bcHUOL,
Samp26_bcFLNU,
Samp26_bcASNF,
Samp26_bcGULO,
Samp26_bcCVVF,
Samp26_bcFFAU,
Samp26_bcDFCL,
Samp26_bcBWOU,
Samp26_bcEEGA,
Samp26_bcAUTA,
Samp26_bcBSTA,
Samp26_bcHWZI,
Samp26_bcGXGM,
Samp26_bcGBAW,
Samp26_bcADZV,
Samp26_bcEMUM,
Samp26_bcDSWW,
Samp26_bcGZKN,
Samp26_bcHROV,
Samp26_bcHFCP,
Samp26_bcEOMP,
Samp26_bcATBR,
Samp26_bcAVGV,
Samp26_bcABOV,
Samp26_bcFBSB,lymphocyte
Samp26_bcGCRL,
Samp26_bcGHOI,
Samp26_bcFTOH,
Samp26_bcCRFM,
Samp26_bcGZMP,
Samp26_bcENXC,
Samp26_bcHEQZ,
Samp26_bcAUDK,
Samp26_bcCXOZ,
Samp26_bcEIED,
Samp26_bcATJM,
Samp26_bcEVHJ,
Samp26_bcGETO,
Samp26_bcFRQJ,
Samp26_bcHHFE,
Samp26_bcFYGW,
Samp26_bcGDQV,
Samp26_bcBBMN,
Samp26_bcBBSG,monocyte_lymphoid
Samp26_bcFEVG,
Samp26_bcHERS,
Samp26_bcHBGJ,
Samp26_bcHZEL,
Samp26_bcBERN,
Samp26_bcGOON,
Samp26_bcFJAF,
Samp26_bcCHTM,
Samp26_bcCVNM,
Samp26_bcGFGY,
Samp26_bcDCHT,
Samp26_bcEOFC,
Samp26_bcASLW,neutrophil
Samp26_bcGQBZ,
Samp26_bcDYFF,
Samp26_bcBSSA,
Samp26_bcGFWT,
Samp26_bcCNNU,
Samp26_bcHCDT,
Samp26_bcHYJT,
Samp26_bcFKFA,
Samp26_bcHRUJ,
Samp26_bcHBEM,
Samp26_bcGFZO,
Samp26_bcFFKP,
Samp26_bcEOAP,
Samp26_bcCDUH,
Samp26_bcEBLC,
Samp26_bcEDDT,
Samp26_bcEWAW,
Samp26_bcCIAF,
Samp26_bcFHWO,
Samp26_bcHQPD,
Samp26_bcAINT,
Samp26_bcAGYU,
Samp26_bcGGJI,
Samp26_bcECES,
Samp26_bcHVDP,
Samp26_bcFMXM,
Samp26_bcAUWH,
Samp26_bcBIRR,
Samp26_bcHTAH,
Samp26_bcBMDA,
Samp26_bcEMVZ,
Samp26_bcFUTM,
Samp26_bcCUKA,
Samp26_bcFHUH,
Samp26_bcIGAQ,
Samp26_bcAZIE,
Samp26_bcENWV,
Samp26_bcGKGY,
Samp26_bcDSSE,
Samp26_bcGFPN,
Samp26_bcFQFW,
Samp26_bcABNA,
Samp26_bcEEHO,
Samp26_bcCRJK,
Samp26_bcFBDO,
Samp26_bcAGAP,
Samp26_bcHGRY,
Samp26_bcGZEI,
Samp26_bcCXWB,
Samp26_bcACRR,
Samp26_bcEZOH,lymphocyte
Samp26_bcGOXF,
Samp26_bcBJZA,
Samp26_bcDLGS,
Samp26_bcAYCA,
Samp26_bcDKIR,
Samp26_bcAQNP,
Samp26_bcGKTU,
Samp26_bcHHUE,
Samp26_bcEOEY,
Samp26_bcFVBP,
Samp26_bcASCX,
Samp26_bcDCDV,
Samp26_bcFHDW,
Samp26_bcGAQG,
Samp26_bcBUYX,
Samp26_bcGJHJ,
Samp26_bcHCSV,
Samp26_bcIGHV,
Samp26_bcDBEQ,
Samp26_bcBGCP,
Samp26_bcFIMH,
Samp26_bcDKJH,
Samp26_bcEKHF,
Samp26_bcGJIS,
Samp26_bcHEGR,
Samp26_bcDKUC,
Samp26_bcCIQV,
Samp26_bcCLIZ,
Samp26_bcIIGE,
Samp26_bcALEB,
Samp26_bcHZRL,
Samp26_bcHJGW,
Samp26_bcDBGM,
Samp26_bcGOKH,
Samp26_bcAWPM,
Samp26_bcAPIL,
Samp26_bcCZXP,
Samp26_bcFWVV,
Samp26_bcGUPX,
Samp26_bcCFHG,
Samp26_bcGCPB,
Samp26_bcEFIZ,
Samp26_bcDFED,
Samp26_bcBBLW,
Samp26_bcBILC,
Samp26_bcBUXL,
Samp26_bcDPAE,
Samp26_bcAYLF,
Samp26_bcFWDD,
Samp26_bcAMGQ,
Samp26_bcAMSH,
Samp26_bcHXYC,
Samp26_bcFYSL,
Samp26_bcDNJK,
Samp26_bcBMUO,
Samp26_bcIIMX,
Samp26_bcBQJH,
Samp26_bcEPCU,
Samp26_bcBQJT,
Samp26_bcFHVL,
Samp26_bcCSYA,
Samp26_bcAZXQ,
Samp26_bcHBYT,
Samp26_bcDDBE,
Samp26_bcHOYI,
Samp26_bcDWRV,
Samp26_bcAAJT,
Samp26_bcGQIO,
Samp26_bcGOBZ,
Samp26_bcFDAG,
Samp26_bcHCDE,
Samp26_bcAMGC,
Samp26_bcASQI,
Samp26_bcAMFQ,
Samp26_bcDYAH,
Samp26_bcBKSE,
Samp26_bcFKNX,
Samp26_bcAWSI,
Samp26_bcCXEI,
Samp26_bcELYS,
Samp26_bcBFKB,
Samp26_bcBBPT,
Samp26_bcBMWK,
Samp26_bcDXFZ,
Samp26_bcIDTM,
Samp26_bcDOOR,
Samp26_bcCISC,
Samp26_bcDRFS,
Samp26_bcFWTD,
Samp26_bcGLKG,
Samp26_bcHPFI,
Samp26_bcFXQA,
Samp26_bcGHBJ,lymphocyte
Samp26_bcBDGZ,
Samp26_bcAUCF,
Samp26_bcAVMM,
Samp26_bcCGSM,lymphocyte
Samp26_bcEFRX,
Samp26_bcFHTM,
Samp26_bcFTNS,
Samp26_bcENBP,
Samp26_bcFGHE,
Samp26_bcGIVH,
Samp26_bcHBPA,
Samp26_bcCATW,
Samp26_bcASMD,
Samp26_bcCYAA,
Samp26_bcGKUH,
Samp26_bcALHO,
Samp26_bcEMGR,
Samp26_bcHXOY,
Samp26_bcEKSP,
Samp26_bcFOZA,
Samp26_bcCKGI,
Samp26_bcICFS,
Samp26_bcDVNY,
Samp26_bcELJM,
Samp26_bcAELT,
Samp26_bcFLBL,
Samp26_bcHLLC,
Samp26_bcDMTT,
Samp26_bcAVSD,
Samp26_bcFOVO,
Samp26_bcGKGS,
Samp26_bcBRZG,
Samp26_bcELXC,
Samp26_bcBEYR,
Samp26_bcDVQQ,
Samp26_bcFQOA,
Samp26_bcBXJQ,
Samp26_bcHXNY,
Samp26_bcAFKY,
Samp26_bcEBFZ,
Samp26_bcDWQC,
Samp26_bcGTRW,
Samp26_bcFMHV,
Samp26_bcEXJC,
Samp26_bcHDHK,
Samp26_bcBKSW,
Samp26_bcGDTB,
Samp26_bcEIXR,
Samp26_bcIFYA,
Samp26_bcEVLG,
Samp26_bcEUWR,
Samp26_bcHRLG,
Samp26_bcEGNE,
Samp26_bcGYHO,
Samp26_bcAQTK,
Samp26_bcGXQR,
Samp26_bcGXCC,
Samp26_bcFDYT,
Samp26_bcDYBY,
Samp26_bcHRLB,
Samp26_bcGYKE,lymphocyte
Samp26_bcHKTZ,
Samp26_bcFYON,
Samp26_bcAWEI,
Samp26_bcCBYZ,
Samp26_bcEGMQ,
Samp26_bcAKAR,
Samp26_bcFZDS,
Samp26_bcCJQU,
Samp26_bcEEFR,
Samp26_bcGKNG,
Samp26_bcEAJX,
Samp26_bcAUGJ,
Samp26_bcGCNV,
Samp26_bcFDTW,
Samp26_bcDZKP,
Samp26_bcAQJV,
Samp26_bcGUBU,
Samp26_bcGXKS,
Samp26_bcCUHS,
Samp26_bcDHIG,
Samp26_bcAOYD,
Samp26_bcEFDT,
Samp26_bcHJLH,
Samp26_bcGFFP,
Samp26_bcFHDY,
Samp26_bcCQPC,
Samp26_bcCDDB,
Samp26_bcBOWR,
Samp26_bcHZGM,
Samp26_bcBXNW,
Samp26_bcGGCJ,
Samp26_bcETJP,
Samp26_bcDLVW,
Samp26_bcFYUA,
Samp26_bcGEYG,
Samp26_bcEZQZ,
Samp26_bcHIGN,
Samp26_bcFIVI,
Samp26_bcEZEY,
Samp26_bcFEEC,
Samp26_bcDZFV,
Samp26_bcDKZN,
Samp26_bcGPWG,
Samp26_bcAIJB,
Samp26_bcGFVS,
Samp26_bcHAQM,
Samp26_bcEGDR,
Samp26_bcBMHR,
Samp26_bcEFKW,
Samp26_bcACWJ,
Samp26_bcCBFK,
Samp26_bcFIXM,
Samp26_bcBUFN,
Samp26_bcIAKM,
Samp26_bcERKD,
Samp26_bcENCA,
Samp26_bcAXEY,
Samp26_bcFUJN,
Samp26_bcBBTH,
Samp26_bcDZAH,
Samp26_bcCSZS,
Samp26_bcHYPM,
Samp26_bcACZQ,
Samp26_bcCBLY,
Samp26_bcFASN,
Samp26_bcFEZH,
Samp26_bcFONT,
Samp26_bcBKWQ,
Samp26_bcDYNS,
Samp26_bcIGWV,
Samp26_bcFMYJ,
Samp26_bcDXKH,
Samp26_bcHQHA,
Samp26_bcEFBD,
Samp26_bcFIEX,
Samp26_bcBEAT,
Samp26_bcGMZW,
Samp26_bcHYLI,
Samp26_bcFHTV,
Samp26_bcFLHJ,
Samp26_bcGQXD,
Samp26_bcCHNC,
Samp26_bcGFED,
Samp26_bcBSGG,
Samp26_bcHURY,
Samp26_bcGWKH,
Samp26_bcCLGA,
Samp26_bcEOCR,
Samp26_bcHRQV,
Samp26_bcHTDR,
Samp26_bcBASV,
Samp26_bcFTMT,
Samp26_bcFCWF,
Samp26_bcGNGT,
Samp26_bcGSZA,
Samp26_bcEXJR,
Samp26_bcGLSQ,
Samp26_bcGOGB,
Samp26_bcFBHF,
Samp26_bcGQEB,
Samp26_bcHKWW,
Samp26_bcBBGA,
Samp26_bcEEVL,
Samp26_bcAOEX,lymphocyte
Samp26_bcFROS,
Samp26_bcELKI,
Samp26_bcGTCL,
Samp26_bcHCYT,
Samp26_bcBGDW,
Samp26_bcIACU,
Samp26_bcHFMT,
Samp26_bcAPCD,
Samp26_bcDKIT,
Samp26_bcGIDK,
Samp26_bcFALN,
Samp26_bcCMLN,
Samp26_bcBACS,
Samp26_bcGXLK,
Samp26_bcEFBV,
Samp26_bcDRBH,
Samp26_bcGTPA,
Samp26_bcCKDG,
Samp26_bcEMXL,
Samp26_bcIEHL,
Samp26_bcDYLT,
Samp26_bcBWNM,
Samp26_bcCSUB,
Samp26_bcDPKI,
Samp26_bcDGQY,
Samp26_bcDBKU,
Samp26_bcHMOX,
Samp26_bcFDZE,
Samp26_bcGHRU,
Samp26_bcHBCB,
Samp26_bcCVDX,
Samp26_bcHFFB,
Samp26_bcGCRG,
Samp26_bcGCCS,
Samp26_bcFTCQ,
Samp26_bcGJWQ,
Samp26_bcDHDU,
Samp26_bcBRMV,
Samp26_bcEFAG,
Samp26_bcCERZ,
Samp26_bcHPHU,
Samp26_bcBYFJ,
Samp26_bcDUSG,
Samp26_bcGDDM,
Samp26_bcGHHV,
Samp26_bcHAJA,
Samp26_bcCEKL,
Samp26_bcGEFO,
Samp26_bcGTEL,
Samp26_bcHEMA,
Samp26_bcGZML,
Samp26_bcAAYD,
