Cell,meta_cluster
GR72-bcHNPN,HSC/MPP
GR72-bcGXEQ,Erythroid
GR72-bcDNBG,HSC/MPP
GR72-bcANUM,Meg/Ery-biased-MPP
GR72-bcHBOI,Granulocyte
GR72-bcAQZR,HSC/MPP
GR72-bcGPGW,Granulocyte
GR72-bcFGKB,Lymphoid
GR72-bcFWTN,Granulocyte
GR72-bcACTV,HSC/MPP
GR72-bcHLFF,Erythroid
GR72-bcBIDT,HSC/MPP
GR72-bcGRUB,HSC/MPP
GR72-bcCXIE,HSC/MPP
GR72-bcGGQX,HSC/MPP
GR72-bcHGUH,HSC/MPP
GR72-bcHQYR,Erythroid
GR72-bcGKSF,HSC/MPP
GR72-bcAXQL,HSC/MPP
GR72-bcAAOR,HSC/MPP
GR72-bcADZE,HSC/MPP
GR72-bcAOYB,Monocyte
GR72-bcHRHU,HSC/MPP
GR72-bcHBJY,HSC/MPP
GR72-bcBCMY,Lymphoid
GR72-bcHGTS,Lymphoid
GR72-bcGFAA,Erythroid
GR72-bcBDEL,Erythroid
GR72-bcBNKF,HSC/MPP
GR72-bcAWHL,HSC/MPP
GR72-bcBAVX,HSC/MPP
GR72-bcFDKQ,HSC/MPP
GR72-bcFMKA,HSC/MPP
GR72-bcAQJM,Erythroid
GR72-bcHCAT,HSC/MPP
GR72-bcBRCV,HSC/MPP
GR72-bcDCFC,HSC/MPP
GR72-bcHBBV,HSC/MPP
GR72-bcDENC,HSC/MPP
GR72-bcCTBN,Granulocyte
GR72-bcIANN,Monocyte
GR72-bcGAMU,HSC/MPP
GR72-bcGTBE,HSC/MPP
GR72-bcEGQO,Granulocyte
GR72-bcFVSL,HSC/MPP
GR72-bcDJEM,HSC/MPP
GR72-bcANMO,HSC/MPP
GR72-bcCPXQ,HSC/MPP
GR72-bcEKXT,Lymphoid
GR72-bcIFPK,HSC/MPP
GR72-bcAQSN,Myeloid-biased-MPP
GR72-bcHBVU,HSC/MPP
GR72-bcFBEZ,HSC/MPP
GR72-bcAKEJ,HSC/MPP
GR72-bcAWIT,Erythroid
GR72-bcGILF,Meg/Ery-biased-MPP
GR72-bcANGG,Meg/Ery-biased-MPP
GR72-bcGWOV,HSC/MPP
GR72-bcEPUY,HSC/MPP
GR72-bcFRCZ,HSC/MPP
GR72-bcFCYW,HSC/MPP
GR72-bcBMBK,Basophil
GR72-bcDPAB,HSC/MPP
GR72-bcHXSH,Erythroid
GR72-bcGOCT,HSC/MPP
GR72-bcHYFC,Lymphoid
GR72-bcHYJZ,HSC/MPP
GR72-bcGZKH,Erythroid
GR72-bcATWK,Lymphoid
GR72-bcDRNZ,HSC/MPP
GR72-bcAQIJ,HSC/MPP
GR72-bcIGBU,HSC/MPP
GR72-bcCAAM,HSC/MPP
GR72-bcHMLJ,Erythroid
GR72-bcENYN,Erythroid
GR72-bcGTVL,Myeloid-biased-MPP
GR72-bcDOVQ,HSC/MPP
GR72-bcCWLV,Meg/Ery-biased-MPP
GR72-bcGIQR,Erythroid
GR72-bcHLBY,Erythroid
GR72-bcEHQG,Lymphoid
GR72-bcGSVZ,Basophil
GR72-bcAOCE,HSC/MPP
GR72-bcASIS,Basophil
GR72-bcBJYP,HSC/MPP
GR72-bcBBHC,HSC/MPP
GR72-bcEMKO,Basophil
GR72-bcFVUP,Lymphoid
GR72-bcFACC,Erythroid
GR72-bcEAQY,Myeloid-biased-MPP
GR72-bcFPRG,Meg/Ery-biased-MPP
GR72-bcAUMX,HSC/MPP
GR72-bcALDB,Myeloid-biased-MPP
GR72-bcBMCE,Lymphoid
GR72-bcHKEL,Basophil
GR72-bcHMFA,HSC/MPP
GR72-bcFZLB,Lymphoid
GR72-bcHBXG,Granulocyte
GR72-bcDBOS,HSC/MPP
GR72-bcCUQA,HSC/MPP
GR72-bcGFKB,Myeloid-biased-MPP
GR72-bcEVDJ,Myeloid-biased-MPP
GR72-bcIFGR,Lymphoid
GR72-bcFMVD,Monocyte
GR72-bcBHKY,HSC/MPP
GR72-bcFGNE,Myeloid-biased-MPP
GR72-bcFFLF,Myeloid-biased-MPP
GR72-bcHIVZ,Myeloid-biased-MPP
GR72-bcHUET,Myeloid-biased-MPP
GR72-bcDPRK,Lymphoid
GR72-bcATAR,Myeloid-biased-MPP
GR72-bcAGFG,Lymphoid
GR72-bcFCGK,Granulocyte
GR72-bcGLSY,Myeloid-biased-MPP
GR72-bcBBPR,Lymphoid
GR72-bcEEAI,Granulocyte
GR72-bcCIHC,Granulocyte
GR72-bcGUXH,Erythroid
GR72-bcCWKP,Granulocyte
GR72-bcEYDS,HSC/MPP
GR72-bcHAJX,Lymphoid
GR72-bcASTB,Erythroid
GR72-bcCBKN,HSC/MPP
GR72-bcGVDH,Lymphoid
GR72-bcEAQC,Granulocyte
GR72-bcCNJH,Erythroid
GR72-bcGURW,Erythroid
GR72-bcFFKT,Erythroid
GR72-bcDFAV,Lymphoid
GR72-bcBDTH,Granulocyte
GR72-bcFOJS,HSC/MPP
GR72-bcAWJM,Erythroid
GR72-bcIBTT,HSC/MPP
GR72-bcBTPT,HSC/MPP
GR72-bcALPR,Granulocyte
GR72-bcHVMY,HSC/MPP
GR72-bcAMZB,Granulocyte
GR72-bcEXKY,Erythroid
GR72-bcFJOH,Lymphoid
GR72-bcBYMY,Erythroid
GR72-bcIJHB,Meg/Ery-biased-MPP
GR72-bcBXCR,Lymphoid
GR72-bcBURT,Erythroid
GR72-bcHCTD,Erythroid
GR72-bcAIOH,HSC/MPP
GR72-bcAPVF,Erythroid
GR72-bcHDKG,Lymphoid
GR72-bcCFIJ,HSC/MPP
GR72-bcGGYM,Lymphoid
GR72-bcBAQX,Basophil
GR72-bcHFBU,HSC/MPP
GR72-bcFFSI,Platelet
GR72-bcBAGC,HSC/MPP
GR72-bcBBQE,Lymphoid
GR72-bcFIPB,Basophil
GR72-bcDQFS,Granulocyte
GR72-bcBGYX,Lymphoid
GR72-bcFSKR,Granulocyte
GR72-bcCMXO,Erythroid
GR72-bcGQFE,HSC/MPP
GR72-bcHFNV,Erythroid
GR72-bcAHOK,HSC/MPP
GR72-bcBNJK,HSC/MPP
GR72-bcALYQ,Monocyte
GR72-bcAXBK,Granulocyte
GR72-bcCUCE,Erythroid
GR72-bcFFGN,HSC/MPP
GR72-bcFJXV,HSC/MPP
GR72-bcGZXD,HSC/MPP
GR72-bcCHDG,Lymphoid
GR72-bcHXWY,HSC/MPP
GR72-bcHLXT,Erythroid
GR72-bcIDHK,HSC/MPP
GR72-bcFUYZ,Meg/Ery-biased-MPP
GR72-bcCQVA,HSC/MPP
GR72-bcGJKW,Erythroid
GR72-bcEYQG,HSC/MPP
GR72-bcAJSL,HSC/MPP
GR72-bcBNXO,HSC/MPP
GR72-bcEWIQ,HSC/MPP
GR72-bcERSP,HSC/MPP
GR72-bcDRPO,HSC/MPP
GR72-bcGHAT,HSC/MPP
GR72-bcCADE,HSC/MPP
GR72-bcBNGB,HSC/MPP
GR72-bcFZSX,Monocyte
GR72-bcDYMZ,HSC/MPP
GR72-bcEXEW,HSC/MPP
GR72-bcBCRJ,HSC/MPP
GR72-bcAILJ,HSC/MPP
GR72-bcALEG,HSC/MPP
GR72-bcIFLM,HSC/MPP
GR72-bcDCWB,Granulocyte
GR72-bcEAXY,HSC/MPP
GR72-bcHSBR,Monocyte
GR72-bcAOFT,Erythroid
GR72-bcCBDW,HSC/MPP
GR72-bcEVOP,Granulocyte
GR72-bcHYJC,Lymphoid
GR72-bcIJAE,HSC/MPP
GR72-bcDEML,HSC/MPP
GR72-bcFWKT,HSC/MPP
GR72-bcCQHT,HSC/MPP
GR72-bcHSSW,HSC/MPP
GR72-bcDGRW,Erythroid
GR72-bcHGSU,HSC/MPP
GR72-bcEVUF,HSC/MPP
GR72-bcGCDZ,HSC/MPP
GR72-bcFTMO,HSC/MPP
GR72-bcANNC,Lymphoid
GR72-bcDBCG,HSC/MPP
GR72-bcHEXD,Erythroid
GR72-bcBCPA,HSC/MPP
GR72-bcCHFK,Monocyte
GR72-bcHZME,HSC/MPP
GR72-bcHNNB,Meg/Ery-biased-MPP
GR72-bcDXRP,Myeloid-biased-MPP
GR72-bcCUNQ,Lymphoid
GR72-bcAAWH,HSC/MPP
GR72-bcGKOW,Myeloid-biased-MPP
GR72-bcFGJQ,Meg/Ery-biased-MPP
GR72-bcFOMC,Meg/Ery-biased-MPP
GR72-bcFVEU,HSC/MPP
GR72-bcAGWZ,HSC/MPP
GR72-bcBXHQ,Erythroid
GR72-bcBMUO,HSC/MPP
GR72-bcFUPF,Granulocyte
GR72-bcCIMJ,HSC/MPP
GR72-bcHAQJ,HSC/MPP
GR72-bcFGJV,Basophil
GR72-bcDKIH,HSC/MPP
GR72-bcHSCU,HSC/MPP
GR72-bcGLYU,HSC/MPP
GR72-bcAOYC,Myeloid-biased-MPP
GR72-bcASZR,Meg/Ery-biased-MPP
GR72-bcEZBO,HSC/MPP
GR72-bcHNIM,Basophil
GR72-bcGBPK,Myeloid-biased-MPP
GR72-bcIJPL,HSC/MPP
GR72-bcDILE,HSC/MPP
GR72-bcAJWP,HSC/MPP
GR72-bcAPMF,Myeloid-biased-MPP
GR72-bcASGO,Myeloid-biased-MPP
GR72-bcGOMN,Lymphoid
GR72-bcBRGB,HSC/MPP
GR72-bcANMA,Myeloid-biased-MPP
GR72-bcCIHM,Granulocyte
GR72-bcIAYX,Lymphoid
GR72-bcCJLZ,Lymphoid
GR72-bcGQDY,Monocyte
GR72-bcGOQP,Myeloid-biased-MPP
GR72-bcGQNE,Myeloid-biased-MPP
GR72-bcHJAB,Myeloid-biased-MPP
GR72-bcGAZM,Basophil
GR72-bcBLFA,Erythroid
GR72-bcHHTL,Myeloid-biased-MPP
GR72-bcBWSA,Granulocyte
GR72-bcBREV,Meg/Ery-biased-MPP
GR72-bcEFDW,Myeloid-biased-MPP
GR72-bcBGIZ,HSC/MPP
GR72-bcGMEI,Granulocyte
GR72-bcARHA,HSC/MPP
GR72-bcENCC,Lymphoid
GR72-bcANIS,Lymphoid
GR72-bcHOSI,Monocyte
GR72-bcEBPN,Lymphoid
GR72-bcFTNK,Lymphoid
GR72-bcAQGB,Platelet
GR72-bcEEDS,Granulocyte
GR72-bcDGXA,Granulocyte
GR72-bcGNML,Granulocyte
GR72-bcAFDH,Granulocyte
GR72-bcEZZO,Granulocyte
GR72-bcIFXY,Erythroid
GR72-bcBLRH,Basophil
GR72-bcFWHD,Erythroid
GR72-bcAECN,Monocyte
GR72-bcFISA,Granulocyte
GR72-bcADNV,Granulocyte
GR72-bcGQXX,Erythroid
GR72-bcBGDJ,Erythroid
GR72-bcEUHQ,Erythroid
GR72-bcDFDY,HSC/MPP
GR72-bcAIPF,Erythroid
GR72-bcICNL,Lymphoid
GR72-bcAGJJ,Monocyte
GR72-bcAFRD,Meg/Ery-biased-MPP
GR72-bcCGMY,HSC/MPP
GR72-bcFXKM,Erythroid
GR72-bcAXMI,Monocyte
GR72-bcEDXJ,Granulocyte
GR72-bcAOUZ,Granulocyte
GR72-bcHEOU,Erythroid
GR72-bcHQYS,Erythroid
GR72-bcHYIP,Erythroid
GR72-bcIFNR,Erythroid
GR72-bcCVIY,Erythroid
GR72-bcHYDM,Erythroid
GR72-bcDGJM,Erythroid
GR72-bcGKHT,Granulocyte
GR72-bcHFHD,HSC/MPP
GR72-bcBBKZ,HSC/MPP
GR72-bcHHFJ,HSC/MPP
GR72-bcAIDM,Erythroid
GR72-bcGRHB,HSC/MPP
GR72-bcCUQQ,Erythroid
GR72-bcGHLX,Granulocyte
GR72-bcHMPI,Meg/Ery-biased-MPP
GR72-bcBOWZ,Erythroid
GR72-bcATOD,HSC/MPP
GR72-bcAUCY,Lymphoid
GR72-bcBPPG,Granulocyte
GR72-bcIDFG,Erythroid
GR72-bcIIQC,Monocyte
GR72-bcGROO,Erythroid
GR72-bcFEOI,Erythroid
GR72-bcFZMG,HSC/MPP
GR72-bcGBPP,HSC/MPP
GR72-bcEUTY,Granulocyte
GR72-bcAHND,Meg/Ery-biased-MPP
GR72-bcFJQX,Granulocyte
GR72-bcFAIY,Lymphoid
GR72-bcGENF,HSC/MPP
GR72-bcAXZL,HSC/MPP
GR72-bcBHFR,HSC/MPP
GR72-bcFUKO,Meg/Ery-biased-MPP
GR72-bcGJFJ,Lymphoid
GR72-bcBEEM,Platelet
GR72-bcHRUJ,Erythroid
GR72-bcBKYD,Erythroid
GR72-bcAELK,Erythroid
GR72-bcGKOB,HSC/MPP
GR72-bcHBMM,Basophil
GR72-bcHZJI,Erythroid
GR72-bcAORD,HSC/MPP
GR72-bcAKSI,Meg/Ery-biased-MPP
GR72-bcHAXH,Lymphoid
GR72-bcCDGX,HSC/MPP
GR72-bcAUXD,HSC/MPP
GR72-bcDPCW,HSC/MPP
GR72-bcGSNA,HSC/MPP
GR72-bcDOFH,HSC/MPP
GR72-bcCFQG,HSC/MPP
GR72-bcFFBX,Lymphoid
GR72-bcFDKL,HSC/MPP
GR72-bcALBY,HSC/MPP
GR72-bcGXYV,Lymphoid
GR72-bcGZFJ,Lymphoid
GR72-bcGRTY,HSC/MPP
GR72-bcFYXB,Granulocyte
GR72-bcCDFZ,HSC/MPP
GR72-bcHOWT,HSC/MPP
GR72-bcFYHW,HSC/MPP
GR72-bcEOXJ,HSC/MPP
GR72-bcBIDK,HSC/MPP
GR72-bcGROF,Myeloid-biased-MPP
GR72-bcGOXZ,Erythroid
GR72-bcHJPL,HSC/MPP
GR72-bcGVXM,HSC/MPP
GR72-bcAHWV,HSC/MPP
GR72-bcDYNK,HSC/MPP
GR72-bcHLVE,Erythroid
GR72-bcEYCW,HSC/MPP
GR72-bcAFEH,Lymphoid
GR72-bcAKVB,HSC/MPP
GR72-bcDRXH,Myeloid-biased-MPP
GR72-bcEGBN,Lymphoid
GR72-bcEVUL,HSC/MPP
GR72-bcFZSR,Granulocyte
GR72-bcHMUJ,Monocyte
GR72-bcGJLF,Meg/Ery-biased-MPP
GR72-bcAIFL,HSC/MPP
GR72-bcDHCC,HSC/MPP
GR72-bcGFBQ,HSC/MPP
GR72-bcEANQ,Monocyte
GR72-bcCWHK,HSC/MPP
GR72-bcFRYC,HSC/MPP
GR72-bcAKTE,HSC/MPP
GR72-bcBPXI,Lymphoid
GR72-bcACRA,HSC/MPP
GR72-bcICLA,Meg/Ery-biased-MPP
GR72-bcCNJP,HSC/MPP
GR72-bcHTEI,Platelet
GR72-bcCCJS,HSC/MPP
GR72-bcCTYR,HSC/MPP
GR72-bcHOAT,Lymphoid
GR72-bcFYPJ,Lymphoid
GR72-bcCGVQ,Meg/Ery-biased-MPP
GR72-bcBRSY,HSC/MPP
GR72-bcCBBK,HSC/MPP
GR72-bcEXPA,HSC/MPP
GR72-bcHQUS,HSC/MPP
GR72-bcCEXR,Erythroid
GR72-bcEZLT,Myeloid-biased-MPP
GR72-bcCJTQ,HSC/MPP
GR72-bcBICS,HSC/MPP
GR72-bcFGVL,Myeloid-biased-MPP
GR72-bcBERA,HSC/MPP
GR72-bcGYAX,Myeloid-biased-MPP
GR72-bcAHEL,Lymphoid
GR72-bcCTBO,Myeloid-biased-MPP
GR72-bcFANY,HSC/MPP
GR72-bcDKCE,HSC/MPP
GR72-bcGVJW,Basophil
GR72-bcDRDO,Myeloid-biased-MPP
GR72-bcHIGP,Granulocyte
GR72-bcFKZP,Monocyte
GR72-bcAGGF,Basophil
GR72-bcATIA,Lymphoid
GR72-bcFHOI,Basophil
GR72-bcFVQP,Lymphoid
GR72-bcGJPX,Myeloid-biased-MPP
GR72-bcAKMC,Lymphoid
GR72-bcDODO,Myeloid-biased-MPP
GR72-bcHSPH,Lymphoid
GR72-bcAYMG,Lymphoid
GR72-bcCGHB,Monocyte
GR72-bcFHHV,Myeloid-biased-MPP
GR72-bcGSCO,Granulocyte
GR72-bcICJQ,Myeloid-biased-MPP
GR72-bcGZOR,Erythroid
GR72-bcIBGH,Lymphoid
GR72-bcBENS,Basophil
GR72-bcGEEX,Erythroid
GR72-bcBWOE,HSC/MPP
GR72-bcIJRP,HSC/MPP
GR72-bcHHZG,Erythroid
GR72-bcHWLI,Granulocyte
GR72-bcHLVL,Erythroid
GR72-bcGWOA,Granulocyte
GR72-bcAWFH,Erythroid
GR72-bcGCCI,Meg/Ery-biased-MPP
GR72-bcDOCD,Granulocyte
GR72-bcFGBV,Lymphoid
GR72-bcFFNB,Granulocyte
GR72-bcCRSE,Platelet
GR72-bcGXVD,Erythroid
GR72-bcHPTX,Erythroid
GR72-bcCMSC,HSC/MPP
GR72-bcHGOO,Lymphoid
GR72-bcICXS,Erythroid
GR72-bcCBZW,Granulocyte
GR72-bcFSKA,Granulocyte
GR72-bcAASV,HSC/MPP
GR72-bcEETV,Granulocyte
GR72-bcBSII,Granulocyte
GR72-bcAUFC,Erythroid
GR72-bcFJCK,HSC/MPP
GR72-bcGPOY,Erythroid
GR72-bcCUDZ,HSC/MPP
GR72-bcGNNH,HSC/MPP
GR72-bcGMPK,Erythroid
GR72-bcDXRE,HSC/MPP
GR72-bcEDYC,Erythroid
GR72-bcFCSS,HSC/MPP
GR72-bcAUWS,HSC/MPP
GR72-bcFOGS,Lymphoid
GR72-bcBXJJ,Lymphoid
GR72-bcFFDK,Meg/Ery-biased-MPP
GR72-bcEOJT,HSC/MPP
GR72-bcGMFP,HSC/MPP
GR72-bcAOIW,Granulocyte
GR72-bcAMLG,Lymphoid
GR72-bcCHJO,Lymphoid
GR72-bcGJBX,Meg/Ery-biased-MPP
GR72-bcCOXU,Lymphoid
GR72-bcFHNY,Erythroid
GR72-bcHYGY,HSC/MPP
GR72-bcAYBN,HSC/MPP
GR72-bcDOEU,Granulocyte
GR72-bcALPQ,Meg/Ery-biased-MPP
GR72-bcFRCA,HSC/MPP
GR72-bcAVFY,HSC/MPP
GR72-bcGELN,Granulocyte
GR72-bcBRJF,HSC/MPP
GR72-bcICDX,Lymphoid
GR72-bcGXYL,Erythroid
GR72-bcFYXG,HSC/MPP
GR72-bcAOKX,HSC/MPP
GR72-bcBOSA,HSC/MPP
GR72-bcETVL,HSC/MPP
GR72-bcDXYZ,HSC/MPP
GR72-bcIGKE,Granulocyte
GR72-bcBRLE,HSC/MPP
GR72-bcGQLB,HSC/MPP
GR72-bcDWON,Lymphoid
GR72-bcAIWN,HSC/MPP
GR72-bcEZJU,HSC/MPP
GR72-bcGXLS,Granulocyte
GR72-bcIJLM,Erythroid
GR72-bcDWTV,Meg/Ery-biased-MPP
GR72-bcFEZS,Lymphoid
GR72-bcFWOG,Erythroid
GR72-bcCNAJ,Meg/Ery-biased-MPP
GR72-bcASHW,Meg/Ery-biased-MPP
GR72-bcHSFL,Lymphoid
GR72-bcFIHS,Myeloid-biased-MPP
GR72-bcEVOD,HSC/MPP
GR72-bcFUSD,HSC/MPP
GR72-bcFEUE,Basophil
GR72-bcGMNA,HSC/MPP
GR72-bcATIM,HSC/MPP
GR72-bcBJGM,HSC/MPP
GR72-bcBHPK,HSC/MPP
GR72-bcDDVH,HSC/MPP
GR72-bcDSWB,Lymphoid
GR72-bcEKLU,HSC/MPP
GR72-bcFCRW,HSC/MPP
GR72-bcAZCM,Lymphoid
GR72-bcCTFL,Basophil
GR72-bcGWRY,HSC/MPP
GR72-bcCVOJ,HSC/MPP
GR72-bcEPWN,HSC/MPP
GR72-bcAXJU,HSC/MPP
GR72-bcGDUW,Lymphoid
GR72-bcFDYH,Myeloid-biased-MPP
GR72-bcGPAB,HSC/MPP
GR72-bcGZAK,HSC/MPP
GR72-bcGDDH,Lymphoid
GR72-bcGEPL,HSC/MPP
GR72-bcBAVZ,Lymphoid
GR72-bcAVGF,HSC/MPP
GR72-bcFJEU,Granulocyte
GR72-bcHNBR,HSC/MPP
GR72-bcDDVV,HSC/MPP
GR72-bcGWMR,HSC/MPP
GR72-bcHVMT,Lymphoid
GR72-bcFFHT,Myeloid-biased-MPP
GR72-bcBMTY,Erythroid
GR72-bcBPXJ,HSC/MPP
GR72-bcAHWT,HSC/MPP
GR72-bcADAA,Meg/Ery-biased-MPP
GR72-bcBHMS,HSC/MPP
GR72-bcATCI,HSC/MPP
GR72-bcBNBR,Basophil
GR72-bcAGGZ,HSC/MPP
GR72-bcAVCM,Granulocyte
GR72-bcFVFK,HSC/MPP
GR72-bcHHBN,HSC/MPP
GR72-bcANXD,HSC/MPP
GR72-bcDQKE,HSC/MPP
GR72-bcAFCL,Monocyte
GR72-bcDUEI,HSC/MPP
GR72-bcEDPJ,Lymphoid
GR72-bcDXYK,HSC/MPP
GR72-bcHDVO,Lymphoid
GR72-bcFQCP,Myeloid-biased-MPP
GR72-bcAUAZ,Lymphoid
GR72-bcGAVK,HSC/MPP
GR72-bcHRSC,Myeloid-biased-MPP
GR72-bcFNPZ,Lymphoid
GR72-bcDIUK,Myeloid-biased-MPP
GR72-bcBXCN,Erythroid
GR72-bcDCNO,Platelet
GR72-bcDVRC,Lymphoid
GR72-bcGIAT,Meg/Ery-biased-MPP
GR72-bcAVSW,Erythroid
GR72-bcGDYG,Myeloid-biased-MPP
GR72-bcFRYV,Myeloid-biased-MPP
GR72-bcFBTF,Erythroid
GR72-bcIBDD,Lymphoid
GR72-bcAUIM,HSC/MPP
GR72-bcBHJN,Meg/Ery-biased-MPP
GR72-bcDQXC,Granulocyte
GR72-bcFLAS,Monocyte
GR72-bcEQBC,Granulocyte
GR72-bcBKYQ,Monocyte
GR72-bcBRLL,Lymphoid
GR72-bcHAFH,Myeloid-biased-MPP
GR72-bcETWE,Granulocyte
GR72-bcCOFD,Myeloid-biased-MPP
GR72-bcDMEC,Granulocyte
GR72-bcFZNR,Granulocyte
GR72-bcHBQL,Granulocyte
GR72-bcBRQD,Granulocyte
GR72-bcHELL,Granulocyte
GR72-bcBRXD,Erythroid
GR72-bcIIAN,Erythroid
GR72-bcATMR,Lymphoid
GR72-bcEIJA,Basophil
GR72-bcFFNO,Granulocyte
GR72-bcBSFC,Erythroid
GR72-bcGMIM,Meg/Ery-biased-MPP
GR72-bcFOJN,Erythroid
GR72-bcEUTA,Granulocyte
GR72-bcHBII,Granulocyte
GR72-bcIGIG,Meg/Ery-biased-MPP
GR72-bcFNAK,HSC/MPP
GR72-bcARCP,Erythroid
GR72-bcATVV,Granulocyte
GR72-bcGBCU,HSC/MPP
GR72-bcCAZB,HSC/MPP
GR72-bcBEQN,Lymphoid
GR72-bcGZTC,HSC/MPP
GR72-bcHMPM,Erythroid
GR72-bcEYSP,Lymphoid
GR72-bcAMRB,HSC/MPP
GR72-bcFNGS,Erythroid
GR72-bcEVTM,Erythroid
GR72-bcEFDK,Erythroid
GR72-bcFJGU,Meg/Ery-biased-MPP
GR72-bcGOJD,HSC/MPP
GR72-bcFULV,Lymphoid
GR72-bcCZNA,HSC/MPP
GR72-bcGWIN,Basophil
GR72-bcECHR,Erythroid
GR72-bcARUM,HSC/MPP
GR72-bcHAYW,HSC/MPP
GR72-bcAFTS,HSC/MPP
GR72-bcBNTW,Erythroid
GR72-bcBIIC,Lymphoid
GR72-bcHYTQ,Lymphoid
GR72-bcGWZJ,Lymphoid
GR72-bcEIUQ,Erythroid
GR72-bcIGQD,HSC/MPP
GR72-bcBEXN,HSC/MPP
GR72-bcAXFY,Lymphoid
GR72-bcHKJI,Lymphoid
GR72-bcADNF,Erythroid
GR72-bcEXQU,Granulocyte
GR72-bcAFDG,Granulocyte
GR72-bcGMGJ,HSC/MPP
GR72-bcBLTY,HSC/MPP
GR72-bcHIJI,Erythroid
GR72-bcCTVT,HSC/MPP
GR72-bcDZPE,HSC/MPP
GR72-bcDEHV,Erythroid
GR72-bcFQKD,HSC/MPP
GR72-bcGIYS,Monocyte
GR72-bcGNLJ,Granulocyte
GR72-bcBFTA,Erythroid
GR72-bcEPQJ,HSC/MPP
GR72-bcGWMU,Meg/Ery-biased-MPP
GR72-bcBRAG,Platelet
GR72-bcABGR,HSC/MPP
GR72-bcIACL,HSC/MPP
GR72-bcCYLE,HSC/MPP
GR72-bcIGOZ,Erythroid
GR72-bcGBBK,HSC/MPP
GR72-bcIGDP,HSC/MPP
GR72-bcDDDU,HSC/MPP
GR72-bcHXDM,HSC/MPP
GR72-bcCQHP,HSC/MPP
GR72-bcAXBO,HSC/MPP
GR72-bcEMIO,Meg/Ery-biased-MPP
GR72-bcHPSE,HSC/MPP
GR72-bcGHMS,HSC/MPP
GR72-bcFXWO,Monocyte
GR72-bcHBNM,HSC/MPP
GR72-bcEQBL,HSC/MPP
GR72-bcAHQL,HSC/MPP
GR72-bcHTEZ,Monocyte
GR72-bcFIWW,Granulocyte
GR72-bcGRDM,Basophil
GR72-bcEJDR,HSC/MPP
GR72-bcDCYA,Lymphoid
GR72-bcDVPE,HSC/MPP
GR72-bcEZCO,HSC/MPP
GR72-bcAQOS,HSC/MPP
GR72-bcDWBM,HSC/MPP
GR72-bcHILS,HSC/MPP
GR72-bcFNDS,Meg/Ery-biased-MPP
GR72-bcHDZU,HSC/MPP
GR72-bcHBOY,Lymphoid
GR72-bcEFGX,Granulocyte
GR72-bcEYDD,HSC/MPP
GR72-bcAWLA,Erythroid
GR72-bcBHBH,HSC/MPP
GR72-bcCXBO,Erythroid
GR72-bcEXDA,Granulocyte
GR72-bcHBPX,HSC/MPP
GR72-bcFZDW,HSC/MPP
GR72-bcIFGN,Meg/Ery-biased-MPP
GR72-bcBOAO,Meg/Ery-biased-MPP
GR72-bcHKPE,HSC/MPP
GR72-bcBUXF,HSC/MPP
GR72-bcGONM,Lymphoid
GR72-bcAVGN,HSC/MPP
GR72-bcDZBY,HSC/MPP
GR72-bcIGCU,Lymphoid
GR72-bcGJQQ,HSC/MPP
GR72-bcEREG,HSC/MPP
GR72-bcEVTF,HSC/MPP
GR72-bcHFHH,HSC/MPP
GR72-bcERBK,Granulocyte
GR72-bcDYHP,Erythroid
GR72-bcGVRM,Erythroid
GR72-bcHODK,Lymphoid
GR72-bcDEQQ,Myeloid-biased-MPP
GR72-bcDEEF,Lymphoid
GR72-bcDHDE,HSC/MPP
GR72-bcBJMU,Lymphoid
GR72-bcELQJ,Myeloid-biased-MPP
GR72-bcBPCR,HSC/MPP
GR72-bcEKHD,HSC/MPP
GR72-bcFYJM,Lymphoid
GR72-bcAVOX,Myeloid-biased-MPP
GR72-bcBXOO,Lymphoid
GR72-bcCROS,Myeloid-biased-MPP
GR72-bcASSC,Myeloid-biased-MPP
GR72-bcGEYT,Lymphoid
GR72-bcBBTS,Lymphoid
GR72-bcFXII,Basophil
GR72-bcCBMY,Granulocyte
GR72-bcHZAY,Myeloid-biased-MPP
GR72-bcEWXP,Lymphoid
GR72-bcFLPD,Lymphoid
GR72-bcCIEF,HSC/MPP
GR72-bcBBHQ,Myeloid-biased-MPP
GR72-bcAONQ,Myeloid-biased-MPP
GR72-bcGROM,Granulocyte
GR72-bcBKRT,Myeloid-biased-MPP
GR72-bcBRPN,Granulocyte
GR72-bcFKEL,Lymphoid
GR72-bcGQNU,Granulocyte
GR72-bcBDCT,Granulocyte
GR72-bcBZZZ,Monocyte
GR72-bcCPKT,Granulocyte
GR72-bcGYJT,Granulocyte
GR72-bcHNBP,Granulocyte
GR73-bcFUEV,Granulocyte
GR73-bcGCMY,Erythroid
GR73-bcEGSC,Basophil
GR73-bcAORU,Erythroid
GR73-bcCBWZ,Erythroid
GR73-bcGXFD,Erythroid
GR73-bcHUJC,Granulocyte
GR73-bcEHYF,Granulocyte
GR73-bcFURM,Granulocyte
GR73-bcGBPE,Lymphoid
GR73-bcCTXB,Lymphoid
GR73-bcHEJB,Erythroid
GR73-bcFOAJ,HSC/MPP
GR73-bcIIRR,HSC/MPP
GR73-bcBOXP,Granulocyte
GR73-bcHYDA,HSC/MPP
GR73-bcANGD,Granulocyte
